author_anonymous,package_id_new,asset_type,content_category,reason_code,original_audio_language,source_language,target_language,runtime_minutes,start_date,submit_date,due_date,on_time_current,expected_daily_output,num_days_spent,expected_TAT,on_time_actual,tat_coef,tat_coef_comp,tat_coef_std,deliver_score
DJwNwRPE,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,cs,23.8,2022-07-22,2022-07-22,2022-07-26,1,15,1.0,2.0,1.0,0.5,1.050960219478738,0.639303482703242,3
OCAAjkFD,2666110,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hant,32.3,2022-07-21,2022-07-22,2022-07-22,1,15,2.0,3.0,1.0,0.6666666666666666,3.7176640926640925,3.725197895013105,3
EXjglNJv,2494141,SUBTITLE,VIDEO,STANDARD,ja,en,it,23.8,2022-07-20,2022-07-22,2022-07-22,1,15,3.0,2.0,0.0,1.5,2.955322455322455,3.594844660783225,2
DJwNwRPE,2494141,SUBTITLE,VIDEO,STANDARD,ja,en,cs,23.8,2022-07-21,2022-07-22,2022-07-22,1,15,2.0,2.0,1.0,1.0,1.050960219478738,0.639303482703242,3
ugYJTcnG,2563787,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,28.2,2022-07-21,2022-07-22,2022-07-25,1,15,2.0,2.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
lGeUhZdP,2494141,SUBTITLE,VIDEO,STANDARD,ja,en,nb,23.8,2022-07-19,2022-07-22,2022-07-22,1,15,4.0,2.0,0.0,2.0,1.3702020202020202,0.6746740778682637,0
OdlKnZTK,2494141,SUBTITLE,VIDEO,STANDARD,ja,en,ru,23.8,2022-07-19,2022-07-22,2022-07-22,1,15,4.0,2.0,0.0,2.0,1.324614197530864,0.7237919779361446,0
budtlhIG,2232223,SUBTITLE,VIDEO,STANDARD,en,en,it,59.6,2022-07-07,2022-07-22,2022-07-23,1,15,12.0,4.0,0.0,3.0,2.271926229508197,3.7968819838933694,1
jlJIdjCC,2666110,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,32.3,2022-07-21,2022-07-23,2022-07-26,1,15,2.0,3.0,1.0,0.6666666666666666,1.5324546485260773,0.9238337348625468,3
plApkVwn,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,hr,62.9,2022-07-19,2022-07-23,2022-07-25,1,15,4.0,5.0,1.0,0.8,1.448202614379085,1.2894586651915108,3
cyoAzwyX,2614524,SUBTITLE,VIDEO,STANDARD,en,en,hu,45.9,2022-07-13,2022-07-23,2022-07-25,1,15,8.0,4.0,0.0,2.0,2.0464979352174475,2.032637398469864,2
uhLeolaD,2858073,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,138.1,2022-07-05,2022-07-23,2022-07-12,0,15,14.0,10.0,0.0,1.4,1.6233134920634922,0.9462078583612005,2
uhLeolaD,2761986,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,66.4,2022-06-24,2022-07-23,2022-07-08,0,15,21.0,5.0,0.0,4.2,1.6233134920634922,0.9462078583612005,0
uhLeolaD,2517880,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,51.7,2022-06-28,2022-07-23,2022-07-14,0,15,19.0,4.0,0.0,4.75,1.6233134920634922,0.9462078583612005,0
YeWYSwML,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,it,62.9,2022-07-20,2022-07-23,2022-07-25,1,15,3.0,5.0,1.0,0.6,1.1206896551724137,1.0928942132509516,3
xcHpNLFq,2673712,SUBTITLE,VIDEO,STANDARD,es,en,de,26.6,2022-07-20,2022-07-23,2022-08-09,1,15,3.0,2.0,0.0,1.5,1.8044117647058824,1.9418061848844177,2
YYxmVxgp,2604258,SUBTITLE,VIDEO,STANDARD,fr,en,fil,59.9,2022-07-21,2022-07-23,2022-08-19,1,15,2.0,4.0,1.0,0.5,0.5502645502645502,0.4520224798851504,3
gmrGGjjP,2407244,SUBTITLE,VIDEO,STANDARD,es,en,pt-BR,52.8,2022-07-19,2022-07-23,2022-07-23,1,15,4.0,4.0,1.0,1.0,1.037202380952381,0.48335630174529204,3
jlJIdjCC,2503368,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,30.9,2022-07-22,2022-07-23,2022-07-25,1,15,1.0,3.0,1.0,0.3333333333333333,1.2029684313203866,0.9775251471830632,3
ugYJTcnG,2345113,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,21.1,2022-07-22,2022-07-23,2022-07-27,1,15,1.0,2.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
rTejzOaV,2425182,SUBTITLE,VIDEO,STANDARD,pt-BR,en,cs,44.8,2022-07-21,2022-07-23,2022-07-23,1,15,2.0,3.0,1.0,0.6666666666666666,1.1939393939393939,0.8822991015213915,3
AhwfYNkO,2533163,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.5,2022-07-20,2022-07-23,2022-09-01,1,15,3.0,2.0,0.0,1.5,1.6374865156418552,1.7650901624444286,2
OqfMWaXG,2021295,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.3,2022-07-21,2022-07-23,2022-07-24,1,15,2.0,3.0,1.0,0.6666666666666666,1.884097328136474,3.297899089558319,3
TmDKuLoa,2947203,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,46.9,2022-07-21,2022-07-23,2022-07-28,1,15,2.0,4.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
ugYJTcnG,2965372,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,27.9,2022-07-20,2022-07-23,2022-07-25,1,15,3.0,2.0,0.0,1.5,1.2029684313203866,0.9775251471830632,1
TmDKuLoa,2794094,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,35.3,2022-07-20,2022-07-23,2022-07-26,1,15,3.0,3.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
XXroSMSu,2465165,SUBTITLE,VIDEO,STANDARD,en,en,pl,23.0,2022-07-21,2022-07-24,2022-07-25,1,15,2.0,2.0,1.0,1.0,1.7965584194941995,2.058510733389144,3
ugYJTcnG,2375926,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,39.7,2022-07-15,2022-07-24,2022-07-26,1,15,6.0,3.0,0.0,2.0,1.2029684313203866,0.9775251471830632,0
ugYJTcnG,2521635,SUBTITLE,VIDEO,STANDARD,fr,en,zh-Hans,93.0,2022-07-21,2022-07-24,2022-08-03,1,15,2.0,7.0,1.0,0.2857142857142857,0.925843253968254,0.38274684680499294,3
cKwUpGHt,2733985,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,31.0,2022-07-22,2022-07-24,2022-07-25,1,15,1.0,3.0,1.0,0.3333333333333333,2.787243337702053,3.734670278034749,3
HzmSgaug,2952269,SUBTITLE,VIDEO,STANDARD,ja,en,uk,123.5,2022-07-08,2022-07-24,2022-07-25,1,15,11.0,9.0,0.0,1.2222222222222223,1.6374865156418552,1.7650901624444286,2
MjErYYAM,2386792,SUBTITLE,VIDEO,STANDARD,fr,en,ko,46.3,2022-07-16,2022-07-24,2022-07-24,1,15,5.0,4.0,0.0,1.25,2.3601190476190474,1.8204353529452046,2
AhwfYNkO,2540978,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.5,2022-07-23,2022-07-24,2022-09-01,1,15,0.0,2.0,1.0,0.0,1.6374865156418552,1.7650901624444286,3
kWsEMjui,2333430,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-14,2022-07-24,2022-07-25,1,15,7.0,2.0,0.0,3.5,1.8258169934640522,1.5734854972942112,0
MLECCkRV,2337691,SUBTITLE,VIDEO,STANDARD,en,en,nl,49.7,2022-07-22,2022-07-24,2022-07-29,1,15,1.0,4.0,1.0,0.25,2.4528831845238095,2.2407631109911765,3
qpZIHMRF,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,en,62.9,2022-07-20,2022-07-24,2022-07-25,1,15,3.0,5.0,1.0,0.6,1.0106060606060607,0.5549965769046251,3
eqHSVUAe,2378279,SUBTITLE,VIDEO,STANDARD,en,en,fil,50.3,2022-07-17,2022-07-24,2022-07-24,1,15,5.0,4.0,0.0,1.25,1.884097328136474,3.297899089558319,2
PIOhXLti,2715084,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,33.9,2022-07-22,2022-07-24,2022-07-26,1,30,1.0,2.0,1.0,0.5,2.996292585170341,3.718679129654956,3
OdlKnZTK,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,ru,23.8,2022-07-22,2022-07-24,2022-07-26,1,15,1.0,2.0,1.0,0.5,1.324614197530864,0.7237919779361446,3
Izwbbzsy,2965372,SUBTITLE,VIDEO,STANDARD,en,en,cs,27.9,2022-07-20,2022-07-24,2022-07-25,1,15,3.0,2.0,0.0,1.5,1.400359195402299,1.1794316330361703,1
pOvfphQa,2494141,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hans,23.8,2022-07-19,2022-07-24,2022-07-24,1,15,4.0,2.0,0.0,2.0,1.5768981481481483,1.2595167337722901,1
xcHpNLFq,2636041,SUBTITLE,VIDEO,STANDARD,es,en,de,28.5,2022-07-23,2022-07-24,2022-08-09,1,15,0.0,2.0,1.0,0.0,1.8044117647058824,1.9418061848844177,3
lOdabGDe,2053714,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ms,55.5,2022-07-15,2022-07-24,2022-07-25,1,15,6.0,4.0,0.0,1.5,0.9666666666666667,0.4725815626252609,0
dApwUwna,2985316,SUBTITLE,VIDEO,STANDARD,ko,en,pl,68.8,2022-07-14,2022-07-25,2022-07-25,1,15,8.0,5.0,0.0,1.6,0.9699652777777779,0.5625180311881046,0
vSBbwlEb,2952269,SUBTITLE,VIDEO,STANDARD,ja,en,it,123.5,2022-07-11,2022-07-25,2022-07-28,1,15,11.0,9.0,0.0,1.2222222222222223,2.955322455322455,3.594844660783225,2
YXLUtiqM,2590614,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hant,43.9,2022-07-13,2022-07-25,2022-07-25,1,15,9.0,3.0,0.0,3.0,1.3854166666666667,0.9645887971664648,0
yROSSQIA,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,cs,62.9,2022-07-20,2022-07-25,2022-07-25,1,15,4.0,5.0,1.0,0.8,0.8540650406504064,0.5019791453144475,3
YXLUtiqM,2553837,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hant,49.6,2022-07-13,2022-07-25,2022-07-25,1,15,9.0,4.0,0.0,2.25,1.3854166666666667,0.9645887971664648,0
GwfGCegw,2553837,SUBTITLE,VIDEO,STANDARD,fi,en,pl,49.6,2022-07-22,2022-07-25,2022-07-26,1,15,2.0,4.0,1.0,0.5,1.1145833333333333,0.5174293525889645,3
gLAqQjbB,2881097,SUBTITLE,VIDEO,STANDARD,sv,en,zh-Hans,98.5,2022-07-19,2022-07-25,2022-07-28,1,15,5.0,7.0,1.0,0.7142857142857143,0.7142857142857143,,3
BKRpXYoM,2171665,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,en,en,85.3,2022-05-30,2022-07-25,2022-07-27,1,15,41.0,6.0,0.0,6.833333333333333,4.116247484909457,3.283226444631295,0
gLAqQjbB,2329705,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,44.7,2022-07-22,2022-07-25,2022-08-01,1,15,2.0,3.0,1.0,0.6666666666666666,1.2029684313203866,0.9775251471830632,3
aIGNspiD,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,fi,62.9,2022-07-25,2022-07-25,2022-07-25,1,15,1.0,5.0,1.0,0.2,0.8861979166666667,0.47558024065364535,3
jlJIdjCC,2725719,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,28.0,2022-07-22,2022-07-25,2022-07-27,1,15,2.0,2.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
oDvvkWOb,2985316,SUBTITLE,VIDEO,STANDARD,ko,en,hu,68.8,2022-07-16,2022-07-25,2022-07-26,1,15,6.0,5.0,0.0,1.2,2.4715579710144926,1.8703440761612151,2
ksFabyrA,2794094,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,35.3,2022-07-19,2022-07-25,2022-07-26,1,15,5.0,3.0,0.0,1.6666666666666667,1.9906890130353816,1.4217774796421674,2
zSmGHLXJ,2284988,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,35.2,2022-07-22,2022-07-25,2022-07-26,1,15,2.0,3.0,1.0,0.6666666666666666,1.9431880108991826,1.3337256109983475,3
oDvvkWOb,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,hu,62.9,2022-07-19,2022-07-25,2022-07-26,1,15,5.0,5.0,1.0,1.0,2.4715579710144926,1.8703440761612151,3
DqpldMeq,2869174,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,63.2,2022-06-14,2022-07-25,2022-07-25,1,15,30.0,5.0,0.0,6.0,1.9906890130353816,1.4217774796421674,0
TmDKuLoa,2598166,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,68.5,2022-07-06,2022-07-25,2022-07-30,1,15,14.0,5.0,0.0,2.8,1.2029684313203866,0.9775251471830632,0
SXHDCDIe,2865434,SUBTITLE,VIDEO,STANDARD,en,en,fil,57.5,2022-07-15,2022-07-25,2022-07-25,1,15,7.0,4.0,0.0,1.75,1.884097328136474,3.297899089558319,2
oDvvkWOb,2761986,SUBTITLE,VIDEO,STANDARD,ko,en,hu,77.5,2022-07-03,2022-07-25,2022-07-26,1,15,16.0,6.0,0.0,2.6666666666666665,2.4715579710144926,1.8703440761612151,1
cWKUNqZu,2395067,SUBTITLE,VIDEO,STANDARD,en,en,uk,48.6,2022-07-19,2022-07-25,2022-07-25,1,15,5.0,4.0,0.0,1.25,1.8420787545787547,1.7615285733288095,2
xcHpNLFq,2857975,SUBTITLE,VIDEO,STANDARD,en,en,de,15.8,2022-07-24,2022-07-25,2022-08-06,1,15,1.0,2.0,1.0,0.5,2.7426737451737453,3.0846860659677833,3
oDvvkWOb,2517880,SUBTITLE,VIDEO,STANDARD,ko,en,hu,51.7,2022-07-06,2022-07-25,2022-07-26,1,15,14.0,4.0,0.0,3.5,2.4715579710144926,1.8703440761612151,0
QMkGDopA,2710525,SUBTITLE,VIDEO,STANDARD,en,en,hu,34.1,2022-07-17,2022-07-25,2022-07-26,1,15,6.0,3.0,0.0,2.0,2.0464979352174475,2.032637398469864,2
SXHDCDIe,2634171,SUBTITLE,VIDEO,STANDARD,en,en,fil,53.4,2022-07-02,2022-07-25,2022-07-25,1,15,16.0,4.0,0.0,4.0,1.884097328136474,3.297899089558319,0
vKZcOyEi,2602810,SUBTITLE,VIDEO,STANDARD,en,en,fil,88.3,2022-07-05,2022-07-25,2022-07-26,1,15,15.0,6.0,0.0,2.5,1.884097328136474,3.297899089558319,1
XrqCAaoF,2048763,SUBTITLE,VIDEO,STANDARD,en,en,ko,34.5,2022-07-21,2022-07-25,2022-07-26,1,15,3.0,3.0,1.0,1.0,1.8356049332611832,1.6860886686891248,3
gyQboRUZ,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,uk,62.9,2022-07-22,2022-07-25,2022-07-25,1,15,2.0,5.0,1.0,0.4,1.2346014492753623,0.6515744639501513,3
lGeUhZdP,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,nb,62.9,2022-07-19,2022-07-25,2022-07-25,1,15,5.0,5.0,1.0,1.0,1.3756218905472637,0.7787061289976209,3
cKwUpGHt,2844699,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.6,2022-07-22,2022-07-25,2022-07-25,1,15,2.0,3.0,1.0,0.6666666666666666,1.884097328136474,3.297899089558319,3
oDvvkWOb,2629446,SUBTITLE,VIDEO,STANDARD,ko,en,hu,60.8,2022-06-26,2022-07-25,2022-07-26,1,15,21.0,5.0,0.0,4.2,2.4715579710144926,1.8703440761612151,0
cKwUpGHt,2722015,SUBTITLE,VIDEO,STANDARD,en,en,fil,43.1,2022-07-24,2022-07-25,2022-07-25,1,15,1.0,3.0,1.0,0.3333333333333333,1.884097328136474,3.297899089558319,3
oDvvkWOb,2857148,SUBTITLE,VIDEO,STANDARD,ko,en,hu,60.9,2022-07-02,2022-07-25,2022-07-26,1,15,16.0,5.0,0.0,3.2,2.4715579710144926,1.8703440761612151,1
FLhXgIpH,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,ro,62.9,2022-07-23,2022-07-25,2022-07-25,1,15,1.0,5.0,1.0,0.2,0.7973333333333333,0.5309719860783618,3
PIOhXLti,2145276,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,33.8,2022-07-23,2022-07-25,2022-07-26,1,30,1.0,2.0,1.0,0.5,2.996292585170341,3.718679129654956,3
BKRpXYoM,2656281,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,en,en,61.5,2022-05-30,2022-07-25,2022-07-27,1,15,41.0,5.0,0.0,8.2,4.116247484909457,3.283226444631295,0
QkcojkIO,2062997,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,101.0,2022-07-19,2022-07-25,2022-07-27,1,15,5.0,7.0,1.0,0.7142857142857143,1.5324546485260773,0.9238337348625468,3
eXCnebMW,2062997,SUBTITLE,VIDEO,STANDARD,pl,en,pt-BR,101.0,2022-07-22,2022-07-25,2022-07-27,1,15,2.0,7.0,1.0,0.2857142857142857,3.0851190476190475,4.327626756739611,3
YXLUtiqM,2232223,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hant,59.6,2022-07-18,2022-07-25,2022-07-26,1,15,6.0,4.0,0.0,1.5,1.9590636868244231,1.241711390057624,2
JtSKDmeP,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,ko,23.8,2022-07-22,2022-07-25,2022-07-26,1,15,2.0,2.0,1.0,1.0,1.3701187701187703,0.805742849569475,3
YXLUtiqM,2869174,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hant,63.2,2022-07-10,2022-07-25,2022-07-26,1,15,11.0,5.0,0.0,2.2,1.9590636868244231,1.241711390057624,1
ugYJTcnG,2926301,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,33.8,2022-07-23,2022-07-25,2022-07-28,1,15,1.0,3.0,1.0,0.3333333333333333,1.2029684313203866,0.9775251471830632,3
aQvdYawU,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,pl,23.8,2022-07-21,2022-07-25,2022-07-26,1,15,3.0,2.0,0.0,1.5,3.6209531866892273,3.2388545328457012,2
RLWmuVGf,2503368,SUBTITLE,VIDEO,STANDARD,en,en,uk,30.9,2022-07-22,2022-07-25,2022-07-25,1,15,2.0,3.0,1.0,0.6666666666666666,1.8420787545787547,1.7615285733288095,3
fekeihwI,2794094,SUBTITLE,VIDEO,STANDARD,en,en,cs,35.3,2022-07-21,2022-07-25,2022-07-26,1,15,3.0,3.0,1.0,1.0,1.400359195402299,1.1794316330361703,3
jlJIdjCC,2211868,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,17.4,2022-07-24,2022-07-25,2022-07-27,1,15,1.0,2.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
TmDKuLoa,2363252,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hans,119.0,2022-07-21,2022-07-25,2022-07-28,1,15,3.0,8.0,1.0,0.375,0.854029029029029,0.7210903853322176,3
hfCXIyux,2255215,SUBTITLE,VIDEO,STANDARD,en,en,uk,43.4,2022-07-18,2022-07-25,2022-08-27,1,15,6.0,3.0,0.0,2.0,1.8420787545787547,1.7615285733288095,1
gyQboRUZ,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.8,2022-07-25,2022-07-26,2022-07-26,1,15,2.0,2.0,1.0,1.0,1.6374865156418552,1.7650901624444286,3
DqpldMeq,2267694,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,pt-BR,en,69.7,2022-07-17,2022-07-26,2022-07-26,1,15,7.0,5.0,0.0,1.4,1.4897278911564626,0.8334581281964758,2
kWsEMjui,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-21,2022-07-26,2022-07-26,1,15,4.0,2.0,0.0,2.0,1.8258169934640522,1.5734854972942112,1
tqwMHAVy,2849324,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pl,pl,en,31.0,2022-07-24,2022-07-26,2022-07-26,1,15,2.0,3.0,1.0,0.6666666666666666,1.6080309901738472,1.6393294703078867,3
nKvJVnOm,2783266,SUBTITLE,VIDEO,STANDARD,en,en,pl,29.8,2022-07-15,2022-07-26,2022-07-27,1,15,8.0,2.0,0.0,4.0,1.7965584194941995,2.058510733389144,0
EbcutrSf,2718531,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ja,en,en,24.1,2022-07-19,2022-07-26,2022-07-27,1,15,6.0,2.0,0.0,3.0,3.0166666666666666,1.5702489207295645,2
dVDXTnCC,2165902,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,42.1,2022-07-22,2022-07-26,2022-07-26,1,15,3.0,3.0,1.0,1.0,1.9431880108991826,1.3337256109983475,3
cAVvxKSo,2152012,SUBTITLE,VIDEO,STANDARD,en,en,hu,43.4,2022-07-18,2022-07-26,2022-07-27,1,15,7.0,3.0,0.0,2.3333333333333335,2.0464979352174475,2.032637398469864,1
OvPIEfiz,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,ro,23.8,2022-07-26,2022-07-26,2022-07-26,1,15,1.0,2.0,1.0,0.5,1.2022458628841608,1.5153792153892207,3
nKvJVnOm,2898533,SUBTITLE,VIDEO,STANDARD,en,en,pl,32.3,2022-07-20,2022-07-26,2022-07-27,1,15,5.0,3.0,0.0,1.6666666666666667,1.7965584194941995,2.058510733389144,2
EbcutrSf,2688498,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ja,en,en,24.1,2022-07-19,2022-07-26,2022-07-26,1,15,6.0,2.0,0.0,3.0,3.0166666666666666,1.5702489207295645,2
shNfpPiW,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,ms,23.8,2022-07-25,2022-07-26,2022-07-26,1,15,2.0,2.0,1.0,1.0,1.8153039832285114,1.759024402812213,3
nKvJVnOm,2853206,SUBTITLE,VIDEO,STANDARD,en,en,pl,33.3,2022-07-25,2022-07-26,2022-07-27,1,15,2.0,3.0,1.0,0.6666666666666666,1.7965584194941995,2.058510733389144,3
TnXiZqCl,2718403,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hans,58.3,2022-07-24,2022-07-26,2022-07-27,1,15,2.0,4.0,1.0,0.5,0.854029029029029,0.7210903853322176,3
lGeUhZdP,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,nb,23.8,2022-07-24,2022-07-26,2022-07-26,1,15,2.0,2.0,1.0,1.0,1.3702020202020202,0.6746740778682637,3
cAVvxKSo,2795814,SUBTITLE,VIDEO,STANDARD,en,en,hu,44.4,2022-07-22,2022-07-26,2022-07-27,1,15,3.0,3.0,1.0,1.0,2.0464979352174475,2.032637398469864,3
cyoAzwyX,2333257,SUBTITLE,VIDEO,STANDARD,it,en,hu,44.6,2022-07-13,2022-07-26,2022-07-27,1,15,10.0,3.0,0.0,3.3333333333333335,4.003819444444445,3.677017651765207,2
nwaWyxhM,2869174,SUBTITLE,VIDEO,STANDARD,en,en,th,63.2,2022-07-09,2022-07-26,2022-07-26,1,15,12.0,5.0,0.0,2.4,1.6605207123499806,0.8121782612100037,0
lGeUhZdP,2629141,SUBTITLE,VIDEO,STANDARD,en,en,nb,43.1,2022-07-05,2022-07-26,2022-07-26,1,15,16.0,3.0,0.0,5.333333333333333,4.083000403551251,5.456081334051939,1
nwaWyxhM,2232223,SUBTITLE,VIDEO,STANDARD,en,en,th,59.6,2022-07-14,2022-07-26,2022-07-26,1,15,9.0,4.0,0.0,2.25,1.6605207123499806,0.8121782612100037,0
jkvRHhcT,2363252,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,ko,en,119.9,2022-07-17,2022-07-26,2022-07-26,1,15,7.0,8.0,1.0,0.875,1.6621843434343433,1.3912761416386594,3
BKRpXYoM,2968269,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,en,en,53.6,2022-06-13,2022-07-26,2022-07-28,1,15,32.0,4.0,0.0,8.0,4.116247484909457,3.283226444631295,0
lGeUhZdP,2545496,SUBTITLE,VIDEO,STANDARD,en,en,nb,40.4,2022-07-05,2022-07-26,2022-07-26,1,15,16.0,3.0,0.0,5.333333333333333,4.083000403551251,5.456081334051939,1
JrEfUXhd,2062997,SUBTITLE,VIDEO,STANDARD,pl,en,it,101.0,2022-07-19,2022-07-26,2022-07-28,1,15,6.0,7.0,1.0,0.8571428571428571,3.2400210084033616,2.510803770644855,3
EXjglNJv,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,it,23.8,2022-07-22,2022-07-26,2022-07-26,1,15,3.0,2.0,0.0,1.5,2.955322455322455,3.594844660783225,2
sBXuTfPL,2062997,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hant,101.0,2022-07-20,2022-07-26,2022-07-27,1,15,5.0,7.0,1.0,0.7142857142857143,3.7176640926640925,3.725197895013105,3
UGRzoAmH,2795814,SUBTITLE,VIDEO,STANDARD,en,en,ko,44.4,2022-07-18,2022-07-26,2022-07-28,1,15,7.0,3.0,0.0,2.3333333333333335,1.8356049332611832,1.6860886686891248,1
ZOjrxrCS,2062997,SUBTITLE,VIDEO,STANDARD,pl,en,ro,101.0,2022-07-25,2022-07-26,2022-07-27,1,15,2.0,7.0,1.0,0.2857142857142857,1.4550438596491226,1.8185640540418513,3
iXHkJsyk,2118240,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,en,pt-BR,116.4,2022-07-11,2022-07-26,2022-07-27,1,15,12.0,8.0,0.0,1.5,1.4202380952380953,0.9464164964243728,1
wkPbGvUr,2533560,SUBTITLE,VIDEO,STANDARD,ja,en,hu,23.8,2022-07-25,2022-07-26,2022-07-28,1,15,2.0,2.0,1.0,1.0,2.2998692810457517,2.1013361445400687,3
cAVvxKSo,2914328,SUBTITLE,VIDEO,STANDARD,en,en,hu,47.9,2022-07-20,2022-07-26,2022-07-27,1,15,5.0,4.0,0.0,1.25,2.0464979352174475,2.032637398469864,2
lGujQLfI,2477508,CLOSED_CAPTIONING,VIDEO,STANDARD,de,en,en-GB,52.2,2022-07-22,2022-07-26,2022-07-26,1,15,3.0,4.0,1.0,0.75,0.6875,0.125,3
wkPbGvUr,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,hu,23.8,2022-07-25,2022-07-26,2022-07-26,1,15,2.0,2.0,1.0,1.0,2.2998692810457517,2.1013361445400687,3
xcHpNLFq,2535809,SUBTITLE,VIDEO,STANDARD,ko,en,de,62.9,2022-07-22,2022-07-26,2022-07-26,1,15,3.0,5.0,1.0,0.6,1.208433734939759,0.9642223564454483,3
cPxOzYJc,2838488,SUBTITLE,VIDEO,STANDARD,ja,en,hr,23.8,2022-07-24,2022-07-26,2022-07-26,1,15,2.0,2.0,1.0,1.0,1.1896164021164022,0.4423156680496632,3
qiVZjYRH,2336410,SUBTITLE,VIDEO,STANDARD,en,en,pl,17.1,2022-07-19,2022-07-26,2022-07-27,1,15,6.0,2.0,0.0,3.0,1.7965584194941995,2.058510733389144,0
iXHkJsyk,2160817,SUBTITLE,VIDEO,STANDARD,ja,en,pt-BR,23.8,2022-07-07,2022-07-26,2022-07-27,1,15,14.0,2.0,0.0,7.0,4.424499654934437,4.315306363316331,0
qiVZjYRH,2054298,SUBTITLE,VIDEO,STANDARD,en,en,pl,16.9,2022-07-26,2022-07-26,2022-07-27,1,15,1.0,2.0,1.0,0.5,1.7965584194941995,2.058510733389144,3
